x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 y
50.81509 7.914737 4.195022 6.889065 4.384738 7.306006 4.846989 8.215147 5.73993 9.952706 7.497008 13.47968 11.64599 22.63655 29.37667 0.1866252
50.58079 7.964908 4.14556 6.934714 4.339869 7.342552 4.80614 8.240384 5.70518 9.957231 7.479311 13.42831 11.70677 22.33372 30.43604 0.1575761
50.58079 7.964908 4.14556 6.934714 4.339869 7.342552 4.80614 8.240384 5.70518 9.957231 7.479311 13.42831 11.70677 22.33372 30.43604 0.1478931
50.62325 6.934358 4.120617 6.953809 4.325411 7.342595 4.80518 8.213689 5.727699 9.881485 7.557615 13.23168 11.98916 21.66221 35.43916 0.13821
50.30943 6.972076 4.088583 6.983745 4.296868 7.365401 4.780071 8.227601 5.708221 9.879503 7.553708 13.18885 12.05598 21.44928 35.54659 0.13821
49.96851 6.999957 4.066796 7.003601 4.279143 7.377374 4.767099 8.229201 5.703468 9.862526 7.569981 13.12594 12.15872 21.20624 35.69986 0.128527
49.96851 6.999957 4.066796 7.003601 4.279143 7.377374 4.767099 8.229201 5.703468 9.862526 7.569981 13.12594 12.15872 21.20624 35.69986 0.128527
49.81994 7.012179 4.066571 7.000963 4.288485 7.35816 4.790075 8.186333 5.751123 9.777014 7.676123 12.94032 12.47868 20.66117 36.07051 0.118844
49.45051 7.023746 4.060973 7.005544 4.287085 7.355308 4.794449 8.173207 5.765964 9.745589 7.716529 12.86591 12.61765 20.43254 36.00049 0.08979487
49.03192 7.028569 4.060764 7.005137 4.290246 7.349155 4.802456 8.158959 5.782842 9.716916 7.754784 12.80385 12.73662 20.25385 35.85417 0
49.03192 7.028569 4.060764 7.005137 4.290246 7.349155 4.802456 8.158959 5.782842 9.716916 7.754784 12.80385 12.73662 20.25385 35.85417 0
48.47173 7.031183 4.058149 7.007743 4.287483 7.351888 4.799364 8.161994 5.779118 9.720531 7.74979 12.80862 12.72842 20.26138 35.45129 0
47.9142 7.027114 4.062218 7.003688 4.291781 7.347634 4.804175 8.157271 5.784913 9.714905 7.75756 12.8012 12.74118 20.24966 35.06162 0
47.36017 7.016946 4.072386 6.993554 4.302524 7.337002 4.8162 8.145468 5.799392 9.700849 7.776978 12.78268 12.77307 20.22036 34.68482 0
47.36017 7.016946 4.072386 6.993554 4.302524 7.337002 4.8162 8.145468 5.799392 9.700849 7.776978 12.78268 12.77307 20.22036 34.68482 0
46.80954 7.001271 4.088061 6.977931 4.319085 7.320612 4.834738 8.127272 5.821715 9.679177 7.806911 12.75413 12.82223 20.17519 34.31983 0
46.26202 6.980628 4.108705 6.957356 4.340895 7.299027 4.859153 8.103308 5.851114 9.650639 7.846335 12.71652 12.88698 20.1157 33.96552 0
46.26202 6.980628 4.108705 6.957356 4.340895 7.299027 4.859153 8.103308 5.851114 9.650639 7.846335 12.71652 12.88698 20.1157 33.96552 0
45.71732 6.955507 4.133825 6.93232 4.367435 7.272761 4.888861 8.074148 5.886886 9.615911 7.894307 12.67076 12.96577 20.04332 33.62084 0
45.17515 6.926343 4.16299 6.903253 4.398248 7.242266 4.923353 8.040293 5.92842 9.57559 7.950003 12.61763 13.05725 19.95927 33.28486 0
44.63527 6.893538 4.195794 6.870557 4.432906 7.207965 4.962149 8.002213 5.975135 9.530238 8.012649 12.55787 13.16014 19.86474 32.9567 0
44.09745 6.857444 4.231889 6.834583 4.471041 7.170225 5.004837 7.960313 6.026537 9.480338 8.081578 12.49212 13.27335 19.76073 32.63562 0
44.09745 6.857444 4.231889 6.834583 4.471041 7.170225 5.004837 7.960313 6.026537 9.480338 8.081578 12.49212 13.27335 19.76073 32.63562 0
43.56149 6.818387 4.270946 6.795657 4.512305 7.129386 5.051027 7.914975 6.082157 9.426343 8.156164 12.42097 13.39585 19.64818 32.32092 0
43.02722 6.776653 4.31268 6.754062 4.556397 7.085749 5.100383 7.866529 6.141589 9.368646 8.235863 12.34494 13.52675 19.52792 31.99388 0
43.02722 6.776653 4.31268 6.754062 4.556397 7.085749 5.100383 7.866529 6.141589 9.368646 8.235863 12.34494 13.52675 19.52792 31.99388 0
42.49445 6.732512 4.356821 6.710068 4.603033 7.039595 5.152587 7.815289 6.20445 9.307621 8.320159 12.26453 13.6652 19.40072 31.63586 0
41.96305 6.686195 4.403138 6.663905 4.651968 6.991165 5.207364 7.761522 6.270409 9.243588 8.40861 12.18015 13.81048 19.26725 31.28126 0
41.96305 6.686195 4.403138 6.663905 4.651968 6.991165 5.207364 7.761522 6.270409 9.243588 8.40861 12.18015 13.81048 19.26725 31.28126 0
41.43288 6.637924 4.451409 6.615795 4.702966 6.940692 5.264452 7.705488 6.339151 9.176854 8.500793 12.09222 13.96188 19.12815 30.92973 0
40.90382 6.587884 4.501449 6.565922 4.755834 6.88837 5.323631 7.6474 6.410411 9.107675 8.596353 12.00106 14.11883 18.98396 30.58098 0
40.37577 6.536243 4.553089 6.514453 4.810392 6.834373 5.384703 7.587454 6.483951 9.036282 8.694968 11.90699 14.2808 18.83514 30.23475 0
39.84862 6.483173 4.606159 6.46156 4.866461 6.778883 5.447466 7.525849 6.559527 8.962913 8.796316 11.81031 14.44725 18.68221 29.89077 0
39.84862 6.483173 4.606159 6.46156 4.866461 6.778883 5.447466 7.525849 6.559527 8.962913 8.796316 11.81031 14.44725 18.68221 29.89077 0
39.32228 6.428803 4.660529 6.407372 4.923904 6.722034 5.511766 7.462736 6.636953 8.887748 8.900146 11.71127 14.61778 18.52554 29.54884 0
38.79669 6.373263 4.716069 6.352017 4.982582 6.66396 5.577451 7.398263 6.716046 8.810965 9.006208 11.61009 14.79199 18.36549 29.20874 0
38.79669 6.373263 4.716069 6.352017 4.982582 6.66396 5.577451 7.398263 6.716046 8.810965 9.006208 11.61009 14.79199 18.36549 29.20874 0
38.27176 6.31667 4.772662 6.295613 5.042374 6.604785 5.644381 7.332568 6.79664 8.732725 9.114285 11.507 14.96949 18.20241 28.8703 0
37.74741 6.259131 4.830201 6.238266 5.103164 6.544622 5.712429 7.265775 6.87858 8.653178 9.224166 11.40218 15.14996 44.99177 28.53335 0
37.22362 6.200731 4.888601 6.18006 5.164865 6.483558 5.781497 7.197982 6.961746 8.57244 9.335692 11.29579 15.33314 44.41355 28.19775 0
37.22362 6.200731 4.888601 6.18006 5.164865 6.483558 5.781497 7.197982 6.961746 8.57244 9.335692 11.29579 15.33314 44.41355 28.19775 0
36.70031 6.141562 4.947771 6.121088 5.227378 6.42169 5.851473 7.129297 7.046009 8.490639 9.448688 11.188 15.51872 43.83542 27.86336 0
36.17745 6.081692 5.00764 6.061418 5.290631 6.359089 5.922277 7.059799 7.131267 8.40787 9.56302 11.07894 15.7065 43.25737 27.53008 0
35.65497 6.021199 5.068133 6.001127 5.354543 6.295837 5.99382 6.989577 7.217414 8.32424 9.678542 10.96874 18.29764 42.6794 27.19778 0
35.65497 6.021199 5.068133 6.001127 5.354543 6.295837 5.99382 6.989577 7.217414 8.32424 9.678542 10.96874 18.29764 42.6794 27.19778 0
35.13286 5.960138 5.129195 5.940269 5.419055 6.231991 6.066033 6.918695 7.30437 8.239822 9.79515 10.85751 18.32127 42.1015 26.86638 0
34.61106 5.898569 5.190764 5.878904 5.484103 6.167613 6.138848 6.847224 7.392049 8.154704 9.912728 10.74535 18.23397 41.52366 26.53577 0
34.08956 5.836538 5.252795 5.81708 5.54964 6.102753 6.212209 6.775217 7.480387 8.068947 10.03119 10.63235 18.14755 40.94588 26.20589 0
34.08956 5.836538 5.252795 5.81708 5.54964 6.102753 6.212209 6.775217 7.480387 8.068947 10.03119 10.63235 18.14755 40.94588 26.20589 0
33.56833 5.774092 5.315241 5.754843 5.615615 6.037459 6.286061 6.702727 7.569314 7.982616 10.15044 10.51859 18.06192 40.36814 25.84201 0
33.04733 5.711268 5.378065 5.692229 5.681989 5.97177 6.360359 6.629801 7.65878 7.895764 10.27041 10.40415 17.977 39.79046 25.47129 0
33.04733 5.711268 5.378065 5.692229 5.681989 5.97177 6.360359 6.629801 7.65878 7.895764 10.27041 10.40415 17.977 39.79046 25.47129 0
32.52654 5.648107 5.441226 5.629278 5.748719 5.905728 6.435056 6.556481 7.748726 7.808444 10.39103 10.28908 17.89273 39.21282 25.10096 0
32.00595 5.584645 5.504687 5.566028 5.815767 5.839371 6.510109 6.482812 7.8391 7.720708 10.51222 10.17348 17.80902 38.63521 24.731 0
31.48553 5.520907 5.568426 5.502502 5.883108 5.772726 6.585489 6.408824 7.929869 7.632591 10.63394 10.05737 17.72584 38.05764 24.36137 0
30.96526 5.456923 5.63241 5.438731 5.950708 5.705823 6.66116 6.334549 8.020988 7.544134 10.75613 9.940806 17.63626 37.48009 23.99203 0
30.96526 5.456923 5.63241 5.438731 5.950708 5.705823 6.66116 6.334549 8.020988 7.544134 10.75613 9.940806 17.63626 37.48009 23.99203 0
30.44514 5.392715 5.696618 5.374738 6.018544 5.638687 6.737095 6.260015 8.112424 7.455368 10.87875 9.82384 17.45731 36.87999 23.62297 0
29.92515 5.328308 5.761025 5.310544 6.086591 5.571342 6.813266 6.185249 8.204144 7.366324 12.63527 9.70651 17.27865 36.27888 23.25415 0
29.92515 5.328308 5.761025 5.310544 6.086591 5.571342 6.813266 6.185249 8.204144 7.366324 12.63527 9.70651 17.27865 36.27888 23.25415 0
29.40527 5.263716 5.825617 5.246168 6.154833 5.503803 6.889656 6.110269 8.296129 7.277027 12.65746 9.588843 17.10027 35.67783 22.88555 0
28.8855 5.198963 5.89037 5.181631 6.223246 5.436097 6.966237 6.035101 8.388343 7.187507 12.67991 9.470883 16.92213 35.07682 22.51714 0
28.8855 5.198963 5.89037 5.181631 6.223246 5.436097 6.966237 6.035101 8.388343 7.187507 12.67991 9.470883 16.92213 35.07682 22.51714 0
28.36582 5.134063 5.95527 5.116948 6.291813 5.368237 7.04299 5.959764 8.480765 7.097784 12.67751 11.63756 16.7442 34.47585 22.14891 0
27.84623 5.069024 6.020308 5.052126 6.360527 5.300232 7.119907 5.884265 8.573384 7.007868 12.61815 11.7491 16.56648 33.87493 21.78085 0
27.32671 5.00387 6.085463 4.987189 6.429363 5.232106 7.196962 5.808633 8.666169 6.917794 12.55895 12.01819 16.38893 33.27404 21.41292 0
26.80726 4.93861 6.150723 4.922146 6.498311 5.163869 7.274142 5.732877 10.04802 6.827572 12.4999 12.47594 16.21154 32.67319 21.04513 0
26.80726 4.93861 6.150723 4.922146 6.498311 5.163869 7.274142 5.732877 10.04802 6.827572 12.4999 12.47594 16.21154 32.67319 21.04513 0
26.28788 4.873249 6.216084 4.857003 6.567366 5.095527 7.351441 5.657004 10.06646 6.737211 12.44099 13.62275 16.0343 32.07238 20.67745 0
25.76854 4.807802 6.28153 4.791774 6.636511 5.027095 7.428842 5.581031 10.085 6.646731 12.38219 35.82013 15.81538 31.47158 20.30988 0
25.76854 4.807802 6.28153 4.791774 6.636511 5.027095 7.428842 5.581031 10.085 6.646731 12.38219 35.82013 15.81538 31.47158 20.30988 0
25.24927 4.742272 6.34706 4.726463 6.705744 4.958576 7.50634 5.504963 10.10366 8.052559 12.32351 35.20663 15.57093 30.87081 19.94241 0
24.73003 4.676672 6.41266 4.661082 6.77505 4.889984 8.702765 5.428813 10.10046 8.038806 12.26493 34.59313 15.32656 30.27007 19.57502 0
24.21084 4.611012 6.478321 4.59564 6.844422 4.821328 8.718945 5.352592 10.05229 8.109983 12.13404 34.11057 15.08226 29.66934 19.20771 0
24.21084 4.611012 6.478321 4.59564 6.844422 4.821328 8.718945 5.352592 10.05229 8.109983 12.13404 34.11057 15.08226 29.66934 19.20771 0
23.69169 4.545289 6.544044 4.530136 6.91386 4.752608 8.735192 5.276299 10.00419 8.181056 11.99414 33.99084 14.83804 29.06864 18.81608 0
23.17257 4.479512 6.609821 4.464579 6.983355 4.683831 8.751504 6.453153 9.956158 8.310532 11.85431 33.87102 14.59388 28.46795 18.41766 0
22.65348 4.41369 6.675643 4.398976 8.043153 4.615006 8.767867 6.391292 9.908173 8.55214 11.71453 33.31505 14.34978 27.86727 18.01928 0
22.65348 4.41369 6.675643 4.398976 8.043153 4.615006 8.767867 6.391292 9.908173 8.55214 11.71453 33.31505 14.34978 27.86727 18.01928 0
22.13441 4.347828 6.741505 4.333333 8.058197 4.54614 8.754279 6.445691 9.860232 8.793671 11.57479 32.6678 14.10572 27.2666 17.62094 0
21.61537 4.281928 6.807405 4.267653 8.073281 5.605534 8.711759 6.500038 9.812336 9.296725 11.4351 32.02055 13.8617 26.66595 17.22264 0
21.09636 4.215991 7.833724 4.201936 8.088408 5.545389 8.669278 6.554336 9.752991 9.913259 11.29545 31.3733 13.61774 26.06531 16.82437 0
21.09636 4.215991 7.833724 4.201936 8.088408 5.545389 8.669278 6.554336 9.752991 9.913259 11.29545 31.3733 13.61774 26.06531 16.82437 0
20.57736 4.150022 7.848402 5.208307 8.103567 5.591295 8.626827 6.704748 9.632445 11.17458 11.15584 30.72605 13.37381 25.46468 16.42614 0
20.05839 4.866294 7.863107 5.149745 8.083098 5.637167 8.584405 6.874694 9.511931 35.00608 10.97632 30.07879 13.08768 24.86406 16.02793 0
20.05839 4.866294 7.863107 5.149745 8.083098 5.637167 8.584405 6.874694 9.511931 35.00608 10.97632 30.07879 13.08768 24.86406 16.02793 0
19.53943 5.091977 7.877841 5.148627 8.043181 5.683012 8.542008 7.056264 9.391442 34.26728 10.77245 29.43155 12.79259 24.26345 15.62974 0
19.02048 5.03335 7.892597 5.19014 8.003285 5.792845 8.499633 7.383267 9.270975 33.52848 10.56861 28.7843 12.49751 23.66284 15.23157 0
18.50155 5.011678 7.898221 5.231628 7.963408 5.929224 8.422711 7.710229 9.150531 32.78968 10.36479 28.13705 12.20247 23.03571 14.83343 0
17.98263 5.051409 7.858687 5.288633 7.923545 6.065583 8.311861 8.223935 9.030103 32.05087 10.16098 27.4898 11.90743 22.40662 14.4353 0
17.98263 5.051409 7.858687 5.288633 7.923545 6.065583 8.311861 8.223935 9.030103 32.05087 10.16098 27.4898 11.90743 22.40662 14.4353 0
17.46372 5.091123 7.81917 5.407512 7.883698 6.281282 8.201027 8.786989 8.909691 31.31206 9.957195 26.83779 11.61241 21.77755 14.03719 0
16.94482 5.130823 7.779665 5.526375 7.843865 6.52677 8.090206 9.763894 8.756275 30.57326 9.753422 26.14828 11.31741 21.14848 13.63909 0
16.94482 5.130823 7.779665 5.526375 7.843865 6.52677 8.090206 9.763894 8.756275 30.57326 9.753422 26.14828 11.31741 21.14848 13.63909 0
16.42593 5.23701 7.740173 5.648839 7.751549 6.784746 7.9794 11.44677 8.573348 29.83444 9.549663 25.45877 11.02242 20.51942 13.241 0
15.90704 5.347257 7.700688 5.853582 7.643913 7.169866 7.868601 39.01721 8.390429 29.09563 9.345911 24.76926 10.72744 19.89036 12.84293 0
15.38817 5.457489 7.661218 6.058309 7.536292 7.554964 7.757816 38.02646 8.207521 28.35682 9.107252 24.07976 10.43247 19.26131 12.44486 0.02201365
14.8821 5.609677 7.593245 6.268274 7.430736 8.083471 7.629913 37.08757 8.028966 27.64235 8.855145 23.41062 10.14631 18.65067 12.05856 0.1769422
14.8821 5.609677 7.593245 6.268274 7.430736 8.083471 7.629913 37.08757 8.028966 27.64235 8.855145 23.41062 10.14631 18.65067 12.05856 0.2447234
14.64254 5.712892 7.499395 6.424254 7.369676 8.326621 7.514473 37.24483 7.942265 27.43799 8.71616 23.167 10.00699 18.42364 11.91789 0.428701
14.36615 5.824879 7.407467 6.593664 7.306098 8.652001 7.394721 37.27666 7.846162 27.16784 8.564069 22.86668 9.803495 18.14414 11.67778 0.4867992
14.36615 5.824879 7.407467 6.593664 7.306098 8.652001 7.394721 37.27666 7.846162 27.16784 8.564069 22.86668 9.803495 18.14414 11.67778 0.5545805
14.47056 5.84209 7.349855 6.584218 7.24256 8.570164 7.361064 39.02005 7.812319 27.64655 8.575969 23.17075 9.806949 18.34361 11.70467 0.5836295
14.27454 5.959191 7.278041 6.720119 7.118803 8.868912 7.269216 39.51871 7.669196 27.54735 8.465305 22.94761 9.651237 18.10138 11.51688 0.5933126
14.27454 5.959191 7.278041 6.720119 7.118803 8.868912 7.269216 39.51871 7.669196 27.54735 8.465305 22.94761 9.651237 18.10138 11.51688 0.6029956
14.52119 5.998206 7.200374 6.719101 7.0585 8.696043 7.250966 42.26283 7.647863 28.34421 8.465273 23.30689 9.733322 18.35099 11.64435 0.6029956
14.30515 6.131995 7.063146 6.892359 6.958746 8.924567 7.101541 43.23272 7.529985 28.36564 8.300562 23.15205 9.597754 18.16255 11.49509 0.6029956
14.0965 6.255898 6.938431 7.047344 6.871661 9.240055 6.96472 44.46388 7.426359 28.45169 8.150173 23.03406 9.409173 18.0041 11.32756 0.6029956
13.86837 6.380384 6.823267 7.204273 6.718177 9.562767 6.83221 45.68926 7.277629 28.49455 7.997669 22.88332 9.214207 17.81717 11.10365 0.6029956
13.86837 6.380384 6.823267 7.204273 6.718177 9.562767 6.83221 45.68926 7.277629 28.49455 7.997669 22.88332 9.214207 17.81717 11.10365 0.6029956
14.2678 6.374196 6.779129 7.099224 6.644979 9.143563 6.844376 52.7117 7.268555 30.36028 8.110123 22.09809 9.354004 18.33144 11.32574 0.6029956
14.10282 6.531671 6.618759 7.288708 6.51391 9.383145 6.720508 55.406 7.12027 30.65343 7.952956 21.94853 9.2003 18.14196 11.14925 0.6029956
14.10282 6.531671 6.618759 7.288708 6.51391 9.383145 6.720508 55.406 7.12027 30.65343 7.952956 21.94853 9.2003 18.14196 11.14925 0.6029956
14.31557 6.589225 6.494861 7.294335 6.45677 9.21684 6.62882 64.46722 7.099841 32.4522 7.914517 22.43552 9.286769 18.47509 11.30107 0.6029956
14.06354 6.740014 6.356638 7.477923 6.337625 9.523982 6.471166 68.87234 6.96735 32.81227 7.732588 22.26925 9.062998 18.27119 11.1016 0.6029956
13.83032 6.878624 6.234087 7.642304 6.167255 9.833767 6.328533 74.68963 6.811262 33.29254 7.566487 22.13437 8.854731 18.09387 10.86642 0.6029956
13.83032 6.878624 6.234087 7.642304 6.167255 9.833767 6.328533 74.68963 6.811262 33.29254 7.566487 22.13437 8.854731 18.09387 10.86642 0.6029956
14.03884 6.923934 6.159177 7.628873 6.068305 9.655959 6.290942 96.78995 6.743029 36.00767 7.584973 22.82091 8.879218 18.43267 10.94241 0.6029956
13.85402 7.069196 5.989583 7.804034 5.931556 9.890594 6.17192 113.0229 6.583661 36.96978 7.454797 22.78263 8.706468 18.25418 10.74534 0.6029956
13.68353 7.223577 5.836356 7.981916 5.809661 10.12159 6.001451 117.1087 6.437843 38.12523 7.265871 22.77092 8.547368 18.08989 10.56116 0.6029956
13.68353 7.223577 5.836356 7.981916 5.809661 10.12159 6.001451 117.1087 6.437843 38.12523 7.265871 22.77092 8.547368 18.08989 10.56116 0.6029956
14.11978 7.23994 5.757716 7.895632 5.788119 9.738055 5.964215 124.2653 6.486848 44.53241 7.309311 24.27349 8.733825 18.81123 10.89636 0.6029956
13.90558 7.379144 5.641302 8.051354 5.623753 9.995008 5.825032 125.9332 6.35985 46.88991 7.14522 24.39288 8.528884 18.15291 10.69624 0.6029956
13.69581 7.509056 5.532684 8.195152 5.473947 10.24255 5.699225 44.32555 6.183813 49.73906 6.992455 24.5373 8.332784 17.5177 10.47512 0.6029956
13.69581 7.509056 5.532684 8.195152 5.473947 10.24255 5.699225 44.32555 6.183813 49.73906 6.992455 24.5373 8.332784 17.5177 10.47512 0.6029956
13.96188 7.556198 5.406246 8.176244 5.402267 10.06141 5.683056 18.28425 6.134824 60.52333 7.029627 26.12617 8.377913 17.20882 10.58145 0.6029956
13.78207 7.677964 5.262456 8.331627 5.284579 10.26814 5.527432 18.47758 5.986778 66.81824 6.887077 26.45082 8.208615 17.0212 10.38541 0.6029956
13.78207 7.677964 5.262456 8.331627 5.284579 10.26814 5.527432 18.47758 5.986778 66.81824 6.887077 26.45082 8.208615 17.0212 10.38541 0.6029956
14.12278 7.737876 5.180995 8.323477 5.254799 10.08912 5.459425 14.97271 5.980806 92.81033 6.861091 28.74426 8.314876 17.52543 10.56852 0.6029956
13.94803 7.870542 5.076298 8.464816 5.110679 10.23613 5.328526 15.31793 5.873404 111.4893 6.703164 29.55419 8.179623 17.434 10.43418 0.6029956
13.75963 7.997024 4.985507 8.601218 4.969251 10.45431 5.207757 15.64929 5.747076 115.3966 6.550224 30.40543 7.981695 17.31984 10.26852 0.6126786
13.85858 8.075545 4.862129 8.644369 4.877829 10.44765 5.152853 14.86698 5.648658 119.8865 6.505215 33.01221 7.91907 17.66809 10.22845 0.6126786
13.85858 8.075545 4.862129 8.644369 4.877829 10.44765 5.152853 14.86698 5.648658 119.8865 6.505215 33.01221 7.91907 17.66809 10.22845 0.6126786
14.29703 8.117517 4.776503 8.611794 4.84038 10.25314 5.146286 13.575 5.63003 124.0734 6.578235 38.60611 8.005904 18.60057 10.39466 0.6126786
13.97753 8.214251 4.667125 8.706259 4.754708 10.39968 5.008368 13.75416 5.513174 76.67199 6.458202 41.6501 7.87683 18.71285 10.24955 0.6126786
13.97753 8.214251 4.667125 8.706259 4.754708 10.39968 5.008368 13.75416 5.513174 76.67199 6.458202 41.6501 7.87683 18.71285 10.24955 0.6126786
13.10594 8.251773 4.625185 8.674959 4.725662 10.21483 4.973028 12.85254 5.540913 43.26373 6.466607 53.27534 8.035773 20.0591 10.51092 0.6126786
12.57845 8.351412 4.550988 8.797952 4.599363 10.33973 4.866424 13.02667 5.456911 37.6783 6.328716 61.26538 7.912936 20.34842 10.40617 0.6126786
12.57845 8.351412 4.550988 8.797952 4.599363 10.33973 4.866424 13.02667 5.456911 37.6783 6.328716 61.26538 7.912936 20.34842 10.40617 0.6126786
13.03042 8.393995 4.494516 8.75911 4.562882 10.142 4.881943 12.27318 5.470263 28.732 6.40424 106.4155 8.011261 22.51579 10.66979 0.6126786
12.90179 8.497752 4.380906 8.864388 4.469822 10.24783 4.808538 12.43191 5.340593 27.02581 6.299823 111.4466 7.861026 23.14486 10.52496 0.6126786
12.82591 8.588229 4.286834 8.950825 4.396872 10.34686 4.718596 12.51917 5.233019 25.49875 6.223598 114.8453 7.740682 24.05541 10.41882 0.6126786
13.10117 8.647564 4.234342 8.970617 4.375984 10.33977 4.648437 12.27999 5.202676 23.16001 6.213652 118.67 7.768785 26.50104 10.53911 0.6126786
13.10117 8.647564 4.234342 8.970617 4.375984 10.33977 4.648437 12.27999 5.202676 23.16001 6.213652 118.67 7.768785 26.50104 10.53911 0.6126786
13.98989 8.678144 4.23736 8.91612 4.35981 10.13019 4.6577 11.70372 5.28366 20.26555 6.281228 92.83003 8.027899 32.59595 10.52363 0.6126786
14.04592 8.746518 4.182812 8.980983 4.261559 10.27032 4.577257 11.7871 5.226518 19.74175 6.166793 71.78921 7.914607 35.71568 9.875172 0.6126786
14.04592 8.746518 4.182812 8.980983 4.261559 10.27032 4.577257 11.7871 5.226518 19.74175 6.166793 71.78921 7.914607 35.71568 9.875172 0.6126786
15.31324 8.776378 4.138104 8.930254 4.2596 10.08727 4.627508 11.32146 5.260142 17.87665 6.286413 48.20448 8.108227 50.3679 9.304276 0.6126786
15.59986 8.826967 4.057562 9.007457 4.197814 10.19491 4.58632 11.37324 5.160306 17.51956 6.218101 42.78938 8.021239 62.09093 9.183878 0.6126786
16.04226 8.901046 3.996017 9.076507 4.155989 10.27463 4.50892 11.38742 5.082904 17.13431 6.179396 38.48792 7.969096 85.40509 9.104478 0.6126786
16.04226 8.901046 3.996017 9.076507 4.155989 10.27463 4.50892 11.38742 5.082904 17.13431 6.179396 38.48792 7.969096 85.40509 9.104478 0.6126786
18.44564 8.932095 4.013596 9.024294 4.214478 10.08825 4.529095 10.97187 5.174901 15.84305 6.324694 31.31745 8.304615 111.5974 9.585545 0.6126786
19.62008 8.990211 3.991961 9.070566 4.137054 9.876821 4.472617 10.9497 5.148367 15.50911 6.268857 29.07267 7.588458 114.3906 9.626575 0.6126786
22.35886 9.030235 3.977602 9.06899 4.107147 9.541098 4.477493 10.77436 5.20743 14.89795 6.323944 26.26887 6.847338 117.4445 9.967463 0.6126786
22.35886 9.030235 3.977602 9.06899 4.107147 9.541098 4.477493 10.77436 5.20743 14.89795 6.323944 26.26887 6.847338 117.4445 9.967463 0.6126786
29.33603 9.058208 3.971632 9.012944 4.144339 9.347784 4.572452 10.41758 5.298098 13.9809 6.555578 23.00217 6.87909 75.51641 10.86538 0.6126786
34.11409 9.092969 3.925062 9.039066 4.117378 8.811599 4.570495 10.39421 5.258176 13.76308 6.521139 21.99467 6.842641 62.52684 11.11309 0.6126786
41.854 9.116688 3.896859 9.052844 4.109963 8.73707 4.526756 10.35181 5.241894 13.53106 5.740376 21.0523 6.842204 53.43134 11.46675 0.6126786
41.854 9.116688 3.896859 9.052844 4.109963 8.73707 4.526756 10.35181 5.241894 13.53106 5.740376 21.0523 6.842204 53.43134 11.46675 0.6126786
91.64732 9.137238 3.954401 8.987492 4.199675 8.589891 4.616898 10.01864 5.428376 12.78658 5.220924 18.98314 7.289482 40.80272 13.16621 0.6126786
105.1948 9.143755 3.961526 9.031865 4.166573 8.610241 4.607943 9.969551 5.284055 12.58807 5.19467 18.31779 7.375989 37.02918 13.9185 0.6126786
105.1948 9.143755 3.961526 9.031865 4.166573 8.610241 4.607943 9.969551 5.284055 12.58807 5.19467 18.31779 7.375989 37.02918 13.9185 0.6126786
111.7761 9.168921 4.013918 8.979124 4.242049 8.469227 4.75021 9.669118 4.277314 11.96408 5.440209 16.79153 8.024136 30.73346 16.89691 0.5061653
113.2575 9.196462 3.9876 9.028056 4.233171 8.49157 4.765603 9.640312 4.235614 11.83477 5.437341 16.3866 8.162506 28.99049 18.19303 0.3899689
114.7099 9.212054 3.985858 9.055079 4.253207 8.484945 3.63384 9.572746 4.23269 11.65061 5.493933 15.89885 8.427837 27.16735 20.26753 0.1478931
114.6621 9.211374 3.952863 8.894535 4.223978 8.556195 3.503234 9.63693 4.140179 11.70176 5.390584 15.90792 8.320869 26.94386 20.48151 0
114.6621 9.211374 3.952863 8.894535 4.223978 8.556195 3.503234 9.63693 4.140179 11.70176 5.390584 15.90792 8.320869 26.94386 20.48151 0
114.0844 9.194946 3.916034 8.142248 3.085484 8.647077 3.405451 9.739292 4.024618 11.82606 5.240121 16.07689 8.088615 27.23005 19.90983 0
113.5125 9.224121 3.891786 8.215504 3.009643 8.724874 3.321745 9.826917 3.925693 11.93245 5.111319 16.22153 7.889798 27.47504 19.42045 0
113.5125 9.224121 3.891786 8.215504 3.009643 8.724874 3.321745 9.826917 3.925693 11.93245 5.111319 16.22153 7.889798 27.47504 19.42045 0
112.9458 9.278839 2.821676 8.277651 2.945303 8.790875 3.250733 9.901254 3.84177 12.02272 5.002049 16.34424 7.72113 27.68288 19.00528 0
112.3845 8.261662 2.770037 8.329716 2.891401 8.846168 3.191242 9.963531 3.771462 12.09834 4.910508 16.44704 7.579827 27.857 18.65746 0
111.8272 8.304357 2.727342 8.372762 2.846836 8.891883 3.142055 10.01502 3.713332 12.16086 4.834822 16.53204 7.462998 28.00096 18.36989 0
111.8272 8.304357 2.727342 8.372762 2.846836 8.891883 3.142055 10.01502 3.713332 12.16086 4.834822 16.53204 7.462998 28.00096 18.36989 0
111.2736 8.338971 2.692727 8.407662 2.810704 8.928946 3.102177 10.05677 3.666203 12.21155 4.773459 16.60095 7.36828 28.11767 18.13675 0
110.7235 8.366295 2.665404 8.43521 2.782184 8.958203 3.070699 10.08972 3.629003 12.25156 4.725023 16.65534 7.293514 28.2098 17.95271 0
110.1765 8.387045 2.644654 8.456132 2.760525 8.980421 3.046793 10.11474 3.60075 12.28195 4.688238 16.69665 7.236733 28.27977 17.81295 0
